RowID,EntryID,Gny,Placement,Finish,Start,Weight,Successful,Experienced,SameDriver,WonLast,WonLastThree
﻿Şanlıurfa_05032020_5_CRAZYHEART,﻿Şanlıurfa_05032020_5,"20,10",10,0,0,1,1,0,0,0,0
﻿Şanlıurfa_05032020_6_ÜNLÜKARTAL,﻿Şanlıurfa_05032020_6,"6,30",1,1,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_6_HAYATOĞLU,﻿Şanlıurfa_05032020_6,"23,10",2,1,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_6_ULUPAMİR,﻿Şanlıurfa_05032020_6,"2,25",3,1,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_6_ZENGİNEFE,﻿Şanlıurfa_05032020_6,"6,70",4,0,1,1,0,1,0,0,0
﻿Şanlıurfa_05032020_6_KÜÇÜKALPER,﻿Şanlıurfa_05032020_6,"22,50",5,0,1,1,0,0,0,0,0
﻿Şanlıurfa_05032020_6_GODFATHER,﻿Şanlıurfa_05032020_6,"9,40",6,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_6_MORGÜLAĞA,﻿Şanlıurfa_05032020_6,"17,25",7,0,1,1,0,1,0,0,0
﻿Şanlıurfa_05032020_6_ÖZYAZAR,﻿Şanlıurfa_05032020_6,"7,85",8,0,0,1,1,1,0,0,0
﻿Şanlıurfa_05032020_6_YAŞARINOĞLU,﻿Şanlıurfa_05032020_6,"4,70",9,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_7_CRISTOPHER,﻿Şanlıurfa_05032020_7,"17,25",1,1,1,1,0,1,0,0,0
﻿Şanlıurfa_05032020_7_DRMIRACLE,﻿Şanlıurfa_05032020_7,"3,35",2,1,0,1,0,0,0,0,0
﻿Şanlıurfa_05032020_7_RISEOFSILENCE,﻿Şanlıurfa_05032020_7,"2,90",3,1,1,1,0,1,1,0,0
﻿Şanlıurfa_05032020_7_DEVİRHAN,﻿Şanlıurfa_05032020_7,"13,55",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_7_BOZDOĞANATEŞİ,﻿Şanlıurfa_05032020_7,"11,70",5,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_7_EMİRACAN,﻿Şanlıurfa_05032020_7,"26,60",6,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_7_AMEDYE,﻿Şanlıurfa_05032020_7,"5,60",7,0,1,1,0,0,0,0,0
﻿Şanlıurfa_05032020_7_SİDARFERİT,﻿Şanlıurfa_05032020_7,"33,05",8,0,0,1,0,0,0,0,0
﻿Şanlıurfa_05032020_7_MAGRUM,﻿Şanlıurfa_05032020_7,"29,65",9,0,0,1,0,0,0,0,0
﻿Şanlıurfa_05032020_7_KIZILAYAZ,﻿Şanlıurfa_05032020_7,"17,15",10,0,0,1,0,0,0,0,0
﻿Şanlıurfa_05032020_7_DAVAIDAVAI,﻿Şanlıurfa_05032020_7,"7,10",11,0,0,1,0,1,1,0,0
﻿Şanlıurfa_05032020_8_ROJHATAĞA,﻿Şanlıurfa_05032020_8,"3,95",1,1,0,1,1,1,0,0,0
﻿Şanlıurfa_05032020_8_FLASHGORDON,﻿Şanlıurfa_05032020_8,"6,65",2,1,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_8_OSMANİYEÇOCUĞU,﻿Şanlıurfa_05032020_8,"8,85",3,1,0,1,0,1,1,0,0
﻿Şanlıurfa_05032020_8_REMAZANABİ,﻿Şanlıurfa_05032020_8,"20,35",4,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_8_SAWYER,﻿Şanlıurfa_05032020_8,"19,65",5,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_8_HOYHOOY,﻿Şanlıurfa_05032020_8,"16,70",6,0,1,1,0,1,0,0,0
﻿Şanlıurfa_05032020_8_BLACKSWINNER,﻿Şanlıurfa_05032020_8,"5,00",7,0,1,1,0,1,0,0,0
﻿Şanlıurfa_05032020_8_GÖNCÜBEY,﻿Şanlıurfa_05032020_8,"19,80",8,0,0,1,0,1,1,0,0
﻿Şanlıurfa_05032020_8_CANKILIÇ,﻿Şanlıurfa_05032020_8,"26,55",9,0,0,1,1,1,1,0,0
﻿Şanlıurfa_05032020_8_FAITHFULWOLF,﻿Şanlıurfa_05032020_8,"14,75",10,0,0,1,0,1,0,0,0
﻿Şanlıurfa_05032020_8_KARADERE,﻿Şanlıurfa_05032020_8,"8,10",11,0,0,1,1,1,0,0,0
﻿Şanlıurfa_05032020_8_DEMİRALP,﻿Şanlıurfa_05032020_8,"41,90",12,0,1,1,0,1,0,0,0
﻿Şanlıurfa_05032020_8_YOUNGBOY,﻿Şanlıurfa_05032020_8,"13,20",13,0,0,1,1,1,0,0,0
﻿Şanlıurfa_05032020_8_NEWALAÇAT,﻿Şanlıurfa_05032020_8,"12,05",14,0,0,1,0,1,0,0,0
﻿Vaal Güney Afrika_05032020_3_LORD,﻿Vaal Güney Afrika_05032020_3,"7,75",3,1,0,1,0,0,0,0,0
﻿Vaal Güney Afrika_05032020_4_QUEENBEATRIX,﻿Vaal Güney Afrika_05032020_4,"16,35",6,0,1,1,0,1,0,0,0
﻿Vaal Güney Afrika_05032020_5_FORTESARP,﻿Vaal Güney Afrika_05032020_5,"17,20",3,1,0,1,0,1,0,0,0
﻿Vaal Güney Afrika_05032020_5_CANDYGIRL,﻿Vaal Güney Afrika_05032020_5,"20,40",5,0,0,1,0,0,0,0,0
﻿Vaal Güney Afrika_05032020_5_FIREOFWORLD,﻿Vaal Güney Afrika_05032020_5,"23,50",6,0,1,1,1,1,0,0,0
﻿Vaal Güney Afrika_05032020_6_FLASHFORWARD,﻿Vaal Güney Afrika_05032020_6,"3,25",1,1,0,1,1,1,0,0,0
﻿Vaal Güney Afrika_05032020_6_WARBIRD,﻿Vaal Güney Afrika_05032020_6,"12,75",2,1,0,1,0,1,0,1,1
﻿Vaal Güney Afrika_05032020_6_SEVENGIRL,﻿Vaal Güney Afrika_05032020_6,"2,95",8,0,1,1,0,1,0,1,1
﻿Vaal Güney Afrika_05032020_7_TOKYOVENTURE,﻿Vaal Güney Afrika_05032020_7,"3,20",1,1,0,1,0,0,0,0,0
﻿Vaal Güney Afrika_05032020_7_THEBESTEVER,﻿Vaal Güney Afrika_05032020_7,"26,70",10,0,0,1,0,0,0,0,0
﻿Vaal Güney Afrika_05032020_7_SODEEP,﻿Vaal Güney Afrika_05032020_7,"37,10",11,0,0,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_1_STREETFIGHTER,﻿Newcastle Birleşik Krallık_05032020_1,"1,60",1,1,1,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_2_YOUNGBOND,﻿Newcastle Birleşik Krallık_05032020_2,"8,55",2,1,1,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_2_WARLEGEND,﻿Newcastle Birleşik Krallık_05032020_2,"6,75",4,0,1,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_2_DOUBLETROUBLE,﻿Newcastle Birleşik Krallık_05032020_2,"9,65",6,0,0,1,1,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_3_MIASOLE,﻿Newcastle Birleşik Krallık_05032020_3,"4,70",2,1,0,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_3_ICARUS,﻿Newcastle Birleşik Krallık_05032020_3,"2,95",4,0,0,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_3_INDIANGIRL,﻿Newcastle Birleşik Krallık_05032020_3,"3,35",5,0,0,1,0,0,0,0,0
﻿Newcastle Birleşik Krallık_05032020_4_PERFECTBOY,﻿Newcastle Birleşik Krallık_05032020_4,"10,90",3,1,1,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_4_PRINCESSAURELIA,﻿Newcastle Birleşik Krallık_05032020_4,"25,25",7,0,0,1,0,1,0,0,0
﻿Newcastle Birleşik Krallık_05032020_5_PEARLOFBOSPHORUS,﻿Newcastle Birleşik Krallık_05032020_5,"17,95",5,0,0,1,1,0,0,0,0
﻿Newcastle Birleşik Krallık_05032020_6_FULLTHROTTLE,﻿Newcastle Birleşik Krallık_05032020_6,"11,20",5,0,0,1,1,1,0,1,1
﻿Newcastle Birleşik Krallık_05032020_7_VANAKA,﻿Newcastle Birleşik Krallık_05032020_7,"24,60",3,1,0,1,0,1,0,0,0
﻿İzmir_06032020_1_ROBINSON,﻿İzmir_06032020_1,"1,70",1,1,1,1,1,0,0,0,0
﻿İzmir_06032020_1_NEOS,﻿İzmir_06032020_1,"2,40",2,1,1,1,1,1,0,0,0
﻿İzmir_06032020_1_BIGGY,﻿İzmir_06032020_1,"10,30",3,1,0,1,0,1,1,0,0
﻿İzmir_06032020_1_WARMHEARTED,﻿İzmir_06032020_1,"4,20",4,0,1,1,0,0,0,0,0
﻿İzmir_06032020_2_GÜÇLÜKIZ,﻿İzmir_06032020_2,"4,70",1,1,1,1,0,1,0,0,0
﻿İzmir_06032020_2_DONTHESITATE,﻿İzmir_06032020_2,"2,10",2,1,1,1,1,1,1,1,1
﻿İzmir_06032020_2_INNOVATION,﻿İzmir_06032020_2,"2,00",3,1,0,1,1,1,0,0,0
﻿İzmir_06032020_2_ANGELETTA,﻿İzmir_06032020_2,"6,30",4,0,1,1,0,1,1,0,0
﻿İzmir_06032020_3_MESTANEFE,﻿İzmir_06032020_3,"9,60",1,1,0,1,1,1,0,0,0
﻿İzmir_06032020_3_LOLİŞ,﻿İzmir_06032020_3,"13,70",2,1,1,1,0,1,0,0,0
﻿İzmir_06032020_3_HAYRİŞİM,﻿İzmir_06032020_3,"8,20",3,1,0,1,1,1,0,0,0
﻿İzmir_06032020_3_WELLBORN,﻿İzmir_06032020_3,"22,05",4,0,0,1,0,1,0,1,1
﻿İzmir_06032020_3_STARRYNIGHT,﻿İzmir_06032020_3,"2,00",5,0,0,1,1,1,0,0,0
﻿İzmir_06032020_3_WINFORELİF,﻿İzmir_06032020_3,"22,50",6,0,1,1,1,0,0,0,0
﻿İzmir_06032020_3_DERİNDAMLA,﻿İzmir_06032020_3,"39,45",7,0,0,1,0,1,0,0,0
﻿İzmir_06032020_3_MRARSEL,﻿İzmir_06032020_3,"9,95",8,0,1,1,0,0,0,0,0
﻿İzmir_06032020_3_KINGADWARD,﻿İzmir_06032020_3,"4,80",9,0,0,1,0,1,0,0,0
﻿İzmir_06032020_3_ROCKYBOY,﻿İzmir_06032020_3,"20,80",10,0,0,1,0,1,0,0,0
﻿İzmir_06032020_3_ÇELİKGÜÇ,﻿İzmir_06032020_3,"13,45",11,0,0,1,0,1,0,0,0
﻿İzmir_06032020_4_NAMEOFTHEROSE,﻿İzmir_06032020_4,"14,55",1,1,0,1,0,1,0,0,0
﻿İzmir_06032020_4_PİRŞAKIR,﻿İzmir_06032020_4,"2,05",2,1,0,1,0,1,0,0,0
﻿İzmir_06032020_4_DEMİRNUR,﻿İzmir_06032020_4,"5,35",3,1,0,1,1,1,0,0,0
﻿İzmir_06032020_4_TAKEMYHEART,﻿İzmir_06032020_4,"3,20",4,0,1,1,1,1,0,0,0
﻿İzmir_06032020_4_SNOWGIRL,﻿İzmir_06032020_4,"7,55",5,0,0,1,1,0,0,0,0
﻿İzmir_06032020_4_MOYEDERYAM,﻿İzmir_06032020_4,"13,30",6,0,1,1,0,0,0,0,0
﻿İzmir_06032020_4_BESIEGE,﻿İzmir_06032020_4,"37,35",7,0,1,1,0,0,0,0,0
﻿İzmir_06032020_4_PERFECTBALANCE,﻿İzmir_06032020_4,"20,70",8,0,0,1,0,1,0,0,0
﻿İzmir_06032020_5_SARAYBOSNA,﻿İzmir_06032020_5,"5,95",1,1,1,1,0,1,0,0,0
﻿İzmir_06032020_5_BEYAZBAYRAK,﻿İzmir_06032020_5,"6,80",2,1,1,1,0,1,0,0,0
﻿İzmir_06032020_5_BÜTÜNAY,﻿İzmir_06032020_5,"1,90",3,1,0,1,0,1,1,0,0
﻿İzmir_06032020_5_EFEBERK,﻿İzmir_06032020_5,"16,20",4,0,0,1,0,1,0,0,0
﻿İzmir_06032020_5_FRENKLİATEŞİ,﻿İzmir_06032020_5,"11,65",5,0,1,1,1,1,0,0,0
﻿İzmir_06032020_5_ÖZERDİNÇ,﻿İzmir_06032020_5,"3,05",6,0,0,1,1,1,0,0,0
﻿İzmir_06032020_5_CESURAYAK,﻿İzmir_06032020_5,"29,10",7,0,0,1,0,1,0,0,0
﻿İzmir_06032020_5_KIZILHAN,﻿İzmir_06032020_5,"1,90",8,0,0,1,0,1,0,0,0
﻿İzmir_06032020_6_BİLDENHAN,﻿İzmir_06032020_6,"1,55",1,1,1,1,1,1,1,0,0
﻿İzmir_06032020_6_ROMEO,﻿İzmir_06032020_6,"3,95",2,1,0,1,1,1,0,0,0
﻿İzmir_06032020_6_BİCEROĞLU,﻿İzmir_06032020_6,"11,70",3,1,1,1,0,1,0,1,1
﻿İzmir_06032020_6_ARSLANTURBO,﻿İzmir_06032020_6,"8,95",4,0,1,1,1,1,1,0,0
﻿İzmir_06032020_6_ÇALTEPE,﻿İzmir_06032020_6,"4,05",5,0,0,1,1,1,1,0,0
﻿İzmir_06032020_7_CITRON,﻿İzmir_06032020_7,"1,90",1,1,0,1,0,1,0,0,0
﻿İzmir_06032020_7_DRİNA,﻿İzmir_06032020_7,"3,65",3,1,0,1,1,1,0,0,0
﻿İzmir_06032020_7_MISSADANA,﻿İzmir_06032020_7,"6,15",4,0,0,1,0,1,0,1,1
﻿İzmir_06032020_7_AMARANTHINE,﻿İzmir_06032020_7,"23,50",5,0,0,1,0,0,0,0,0
﻿İzmir_06032020_7_QUEENDÖNENCE,﻿İzmir_06032020_7,"37,85",6,0,1,1,0,0,0,0,0
﻿İzmir_06032020_7_UPPERCUT,﻿İzmir_06032020_7,"10,25",7,0,1,1,1,0,0,0,0
﻿İzmir_06032020_7_REALLIFE,﻿İzmir_06032020_7,"10,40",8,0,0,1,0,1,1,0,0
﻿İzmir_06032020_8_MYATALANTE,﻿İzmir_06032020_8,"4,95",1,1,1,1,0,0,0,0,0
﻿İzmir_06032020_8_FREEDOMFLIGHT,﻿İzmir_06032020_8,"9,90",2,1,0,1,0,1,0,0,0
﻿İzmir_06032020_8_COUNTONYOU,﻿İzmir_06032020_8,"7,60",3,1,0,1,0,1,0,0,0
﻿İzmir_06032020_8_SPRINGBREAK,﻿İzmir_06032020_8,"10,30",4,0,0,1,0,1,0,0,0
﻿İzmir_06032020_8_CASTAWAY,﻿İzmir_06032020_8,"14,25",5,0,0,1,1,1,0,0,0
﻿İzmir_06032020_8_LADYACAR,﻿İzmir_06032020_8,"3,65",6,0,1,1,0,0,0,0,0
﻿İzmir_06032020_8_HASANEFE,﻿İzmir_06032020_8,"2,80",7,0,1,1,0,1,0,0,0
﻿İzmir_06032020_8_BUZZERBEATER,﻿İzmir_06032020_8,"13,20",8,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_1_ATİKATİK,﻿Kocaeli_06032020_1,"5,90",1,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_1_ULUAT,﻿Kocaeli_06032020_1,"6,65",2,1,0,1,0,1,1,0,0
﻿Kocaeli_06032020_1_YURDAIŞIK,﻿Kocaeli_06032020_1,"29,75",3,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_1_DEMİRGIRL,﻿Kocaeli_06032020_1,"2,25",4,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_1_OZANINOĞLU,﻿Kocaeli_06032020_1,"10,50",5,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_1_BEYİMBENİM,﻿Kocaeli_06032020_1,"10,50",6,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_1_SARDUR,﻿Kocaeli_06032020_1,"6,75",7,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_1_ÇİVİCİ,﻿Kocaeli_06032020_1,"4,35",8,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_1_ZORZAMAN,﻿Kocaeli_06032020_1,"32,60",9,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_1_LEVANTEN,﻿Kocaeli_06032020_1,"24,75",10,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_CAHİTAĞA,﻿Kocaeli_06032020_2,"7,20",1,1,1,1,0,1,0,0,0
﻿Kocaeli_06032020_2_PEKSOYUNOĞLU,﻿Kocaeli_06032020_2,"10,00",2,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_ERGİNSOY,﻿Kocaeli_06032020_2,"10,70",3,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_ŞANSLIKAFKAS,﻿Kocaeli_06032020_2,"5,20",4,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_KIVRAKTAY,﻿Kocaeli_06032020_2,"3,45",5,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_PESENŞAH,﻿Kocaeli_06032020_2,"7,20",6,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_MAKEDON,﻿Kocaeli_06032020_2,"14,40",7,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_KUĞUGÜZELİ,﻿Kocaeli_06032020_2,"17,55",8,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_2_ZEKİOĞLUM,﻿Kocaeli_06032020_2,"6,20",9,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_ALSANCAKLI,﻿Kocaeli_06032020_2,"7,90",10,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_BABAÇELTİK,﻿Kocaeli_06032020_2,"82,50",11,0,0,1,0,0,0,0,0
﻿Kocaeli_06032020_2_OLRIC,﻿Kocaeli_06032020_2,"23,00",12,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_VARDARSEL,﻿Kocaeli_06032020_2,"22,95",13,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_2_UZMAN,﻿Kocaeli_06032020_2,"114,05",14,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_3_MOURINHO,﻿Kocaeli_06032020_3,"1,70",1,1,0,1,1,1,0,0,0
﻿Kocaeli_06032020_3_GOLDCOUST,﻿Kocaeli_06032020_3,"5,95",2,1,1,1,1,1,0,0,0
﻿Kocaeli_06032020_3_STARLORD,﻿Kocaeli_06032020_3,"6,50",3,1,1,1,1,1,0,0,0
﻿Kocaeli_06032020_3_ZLATIBOR,﻿Kocaeli_06032020_3,"7,95",4,0,1,1,1,1,0,0,0
﻿Kocaeli_06032020_3_LATIKA,﻿Kocaeli_06032020_3,"3,25",5,0,0,1,1,1,0,0,0
﻿Kocaeli_06032020_4_DARKDAUGHTER,﻿Kocaeli_06032020_4,"5,15",1,1,1,1,0,1,0,0,0
﻿Kocaeli_06032020_4_ATOMCEMİL,﻿Kocaeli_06032020_4,"2,50",2,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_4_BOZDAĞBEYİ,﻿Kocaeli_06032020_4,"2,10",3,1,1,1,0,1,0,0,0
﻿Kocaeli_06032020_4_LASTCHANCELADY,﻿Kocaeli_06032020_4,"3,70",4,0,1,1,1,0,0,0,0
﻿Kocaeli_06032020_5_QUEENBERYL,﻿Kocaeli_06032020_5,"1,45",1,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_5_MISSALEYNA,﻿Kocaeli_06032020_5,"6,40",2,1,1,1,0,1,0,0,0
﻿Kocaeli_06032020_5_İŞİNASLI,﻿Kocaeli_06032020_5,"26,40",3,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_5_MINOREMPIRE,﻿Kocaeli_06032020_5,"25,70",4,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_5_BELLABRAVA,﻿Kocaeli_06032020_5,"15,00",5,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_5_BABYAZRA,﻿Kocaeli_06032020_5,"13,55",6,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_5_ERENDIRA,﻿Kocaeli_06032020_5,"5,00",7,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_5_ARANANKAN,﻿Kocaeli_06032020_5,"31,25",8,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_5_JUAGO,﻿Kocaeli_06032020_5,"22,45",9,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_5_MAZEJAN,﻿Kocaeli_06032020_5,"57,25",10,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_ERENBİLGE,﻿Kocaeli_06032020_6,"12,35",1,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_BEYZAFIRTINASI,﻿Kocaeli_06032020_6,"5,60",2,1,0,1,0,0,0,0,0
﻿Kocaeli_06032020_6_BAŞKAYNAK,﻿Kocaeli_06032020_6,"4,15",3,1,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_SELDANINOĞLU,﻿Kocaeli_06032020_6,"5,80",4,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_BİLBİLAN,﻿Kocaeli_06032020_6,"5,75",5,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_AKAKÇE,﻿Kocaeli_06032020_6,"56,50",6,0,0,1,0,0,0,0,0
﻿Kocaeli_06032020_6_KILIÇSOY,﻿Kocaeli_06032020_6,"17,55",7,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_BALASAGUN,﻿Kocaeli_06032020_6,"31,60",8,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_TROY,﻿Kocaeli_06032020_6,"35,40",9,0,0,1,0,0,0,0,0
﻿Kocaeli_06032020_6_YENİKRAL,﻿Kocaeli_06032020_6,"16,55",10,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_KAFTAN,﻿Kocaeli_06032020_6,"16,25",11,0,1,1,0,1,0,0,0
﻿Kocaeli_06032020_6_OLGUNABİ,﻿Kocaeli_06032020_6,"11,65",12,0,0,1,1,1,0,0,0
﻿Kocaeli_06032020_6_KEREM,﻿Kocaeli_06032020_6,"63,75",13,0,1,1,0,0,0,0,0
﻿Kocaeli_06032020_6_HANÇERHAN,﻿Kocaeli_06032020_6,"77,10",14,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_TEZCANLI,﻿Kocaeli_06032020_6,"8,95",15,0,0,1,0,1,0,0,0
﻿Kocaeli_06032020_6_TAHİRABİ,﻿Kocaeli_06032020_6,"100,00",16,0,1,1,0,1,0,0,0
﻿Deauville Fransa_06032020_1_LAREYNA,﻿Deauville Fransa_06032020_1,"28,00",2,1,0,1,0,1,0,0,0
﻿Deauville Fransa_06032020_1_LADYADİLE,﻿Deauville Fransa_06032020_1,"12,30",11,0,0,1,1,1,0,0,0
﻿Deauville Fransa_06032020_1_PASSOBIANCO,﻿Deauville Fransa_06032020_1,"55,20",13,0,0,1,0,1,0,0,0
﻿Deauville Fransa_06032020_2_GOFORTHEAFTER,﻿Deauville Fransa_06032020_2,"9,35",6,0,1,1,0,1,0,0,0
﻿Deauville Fransa_06032020_3_AMERICAN,﻿Deauville Fransa_06032020_3,"12,95",3,1,1,1,0,0,0,0,0
﻿Deauville Fransa_06032020_4_SANAATKAR,﻿Deauville Fransa_06032020_4,"10,05",6,0,1,1,0,1,0,0,0
﻿Deauville Fransa_06032020_4_COOLBULLET,﻿Deauville Fransa_06032020_4,"27,25",8,0,0,1,0,1,0,0,0
﻿Deauville Fransa_06032020_5_SWEETGIRLMİRA,﻿Deauville Fransa_06032020_5,"7,00",4,0,0,1,0,0,0,0,0
﻿Deauville Fransa_06032020_5_LEGENDOFLOVE,﻿Deauville Fransa_06032020_5,"34,60",9,0,0,1,1,0,0,0,0
﻿Deauville Fransa_06032020_5_UPPERCUT,﻿Deauville Fransa_06032020_5,"31,95",12,0,1,1,1,0,0,0,0
﻿Deauville Fransa_06032020_6_LORD,﻿Deauville Fransa_06032020_6,"3,20",2,1,1,1,0,0,0,0,0
﻿Deauville Fransa_06032020_6_NATUREL,﻿Deauville Fransa_06032020_6,"2,80",3,1,1,1,0,0,0,0,0
﻿Deauville Fransa_06032020_6_DONCORLEONE,﻿Deauville Fransa_06032020_6,"11,35",4,0,0,1,1,1,0,0,0
﻿Deauville Fransa_06032020_6_HAPPYTIME,﻿Deauville Fransa_06032020_6,"19,40",6,0,1,1,0,0,0,1,1
﻿Deauville Fransa_06032020_7_SUREN,﻿Deauville Fransa_06032020_7,"2,85",2,1,1,1,0,1,0,0,0
﻿Deauville Fransa_06032020_7_LITTLEANNIE,﻿Deauville Fransa_06032020_7,"8,05",4,0,1,1,0,0,0,0,0
﻿Gulfstream Park _06032020_1_DATOME,﻿Gulfstream Park _06032020_1,"4,80",4,0,0,1,0,1,0,0,0
﻿Gulfstream Park _06032020_1_SNAKEEGG,﻿Gulfstream Park _06032020_1,"12,80",5,0,0,1,0,1,0,0,0
﻿Gulfstream Park _06032020_1_LONGRIFLE,﻿Gulfstream Park _06032020_1,"10,25",6,0,1,1,1,1,0,0,0
﻿Gulfstream Park _06032020_2_NOBLEHEART,﻿Gulfstream Park _06032020_2,"4,45",2,1,1,1,0,0,0,0,0
﻿Gulfstream Park _06032020_2_WINDBLAST,﻿Gulfstream Park _06032020_2,"17,90",6,0,0,1,1,1,0,0,0
﻿Gulfstream Park _06032020_3_FINALTIME,﻿Gulfstream Park _06032020_3,"2,30",4,0,1,1,0,1,0,0,0
﻿Gulfstream Park _06032020_3_CAPEFREE,﻿Gulfstream Park _06032020_3,"11,90",5,0,1,1,0,1,0,0,0
﻿Gulfstream Park _06032020_3_THREEPEK,﻿Gulfstream Park _06032020_3,"6,70",7,0,1,1,0,0,0,0,0
﻿Gulfstream Park _06032020_4_ROYALCHICK,﻿Gulfstream Park _06032020_4,"3,75",1,1,1,1,1,0,0,0,0
﻿Gulfstream Park _06032020_5_BAYGAZO,﻿Gulfstream Park _06032020_5,"19,75",6,0,0,1,0,1,0,0,0
﻿Gulfstream Park _06032020_6_DOUBLETROUBLE,﻿Gulfstream Park _06032020_6,"8,25",8,0,0,1,1,1,0,0,0
﻿Gulfstream Park _06032020_7_BYCANKO,﻿Gulfstream Park _06032020_7,"5,05",5,0,0,1,0,1,0,0,0
﻿Gulfstream Park _06032020_7_REALDREAM,﻿Gulfstream Park _06032020_7,"8,15",6,0,1,1,0,1,0,0,0
﻿Adana_07032020_1_ALLORA,﻿Adana_07032020_1,"1,65",1,1,0,1,0,1,0,0,0
﻿Adana_07032020_1_ELOIN,﻿Adana_07032020_1,"7,50",2,1,0,1,0,1,0,0,0
﻿Adana_07032020_1_AMARİ,﻿Adana_07032020_1,"14,95",3,1,1,1,0,1,0,0,0
﻿Adana_07032020_1_ALSİMA,﻿Adana_07032020_1,"4,25",4,0,1,1,1,1,0,0,0
﻿Adana_07032020_1_ORPHANGIRL,﻿Adana_07032020_1,"7,15",5,0,0,1,0,1,0,0,0
﻿Adana_07032020_1_KRALİÇEHAVVA,﻿Adana_07032020_1,"11,25",6,0,1,1,0,1,0,0,0
﻿Adana_07032020_1_LOVEFLOWER,﻿Adana_07032020_1,"30,70",7,0,0,1,0,1,0,0,0
﻿Adana_07032020_1_TUBANKAMA,﻿Adana_07032020_1,"27,75",8,0,0,1,0,1,0,0,0
﻿Adana_07032020_2_MAKOBEY,﻿Adana_07032020_2,"1,45",1,1,1,1,1,0,0,0,0
﻿Adana_07032020_2_SAMARRA,﻿Adana_07032020_2,"18,00",2,1,1,1,0,0,0,0,0
﻿Adana_07032020_2_BERİŞ,﻿Adana_07032020_2,"6,00",3,1,0,1,0,1,0,0,0
﻿Adana_07032020_2_NALÇACI,﻿Adana_07032020_2,"4,95",4,0,0,1,0,1,0,0,0
﻿Adana_07032020_2_REMZİYESULTAN,﻿Adana_07032020_2,"13,20",5,0,0,1,0,1,0,0,0
